date,sw_irrad,lw_irrad,humidity,temperature,wind_speed
2011-06-30,223.2,299.0,88.2,5.235,1.99
2011-07-01,349.8,244.1,67.9,4.351,2.344
2011-07-02,344.0,239.0,50.66,4.568,3.171
2011-07-03,366.0,235.4,30.07,7.46,2.57
2011-07-04,200.0,290.4,60.75,8.05,2.642
2011-07-05,357.6,257.7,59.29,8.51,2.419
2011-07-06,175.5,305.8,62.89,9.51,3.632
2011-07-07,235.1,318.2,73.1,9.78,4.069
2011-07-08,225.8,315.2,73.0,8.38,3.865
2011-07-09,165.3,329.1,78.1,8.96,3.528
2011-07-10,143.0,307.1,71.3,9.31,3.359
2011-07-11,276.0,289.9,57.1,11.23,2.999
2011-07-12,262.3,312.9,49.85,13.49,4.348
2011-07-13,59.15,332.9,88.6,6.027,4.97
2011-07-14,88.0,325.2,99.2,2.839,1.607
2011-07-15,288.3,241.8,69.77,4.575,1.852
2011-07-16,298.7,294.5,63.87,7.39,3.851
2011-07-17,64.76,314.7,84.0,3.734,4.923
2011-07-18,154.2,299.9,93.4,0.931,3.382
2011-07-19,69.97,301.0,91.0,0.965,1.858
2011-07-20,143.6,297.2,93.3,0.837,2.794
2011-07-21,127.6,312.1,89.3,2.083,3.377
2011-07-22,195.3,306.6,88.1,3.272,2.374
2011-07-23,107.9,314.7,95.7,0.818,3.335
2011-07-24,202.4,296.9,93.2,-0.494,1.873
2011-07-25,222.2,266.1,78.7,2.028,2.146
2011-07-26,195.6,307.3,76.3,4.426,1.938
2011-07-27,151.3,317.6,88.0,4.409,2.026
2011-07-28,115.7,321.3,90.8,3.638,1.718
2011-07-29,239.1,294.3,89.2,4.967,1.915
2011-07-30,169.6,303.6,86.3,5.429,1.549
2011-07-31,268.5,270.5,74.9,6.567,2.024
2011-08-01,263.7,280.5,64.34,8.76,2.356
2011-08-02,316.0,283.6,39.02,12.31,3.41
2011-08-03,86.7,339.4,85.4,8.45,3.134
2011-08-04,254.5,292.3,75.6,8.99,2.298
2011-08-05,168.5,315.6,74.7,9.26,3.494
2011-08-06,138.1,333.4,68.03,10.04,4.432
2011-08-07,138.4,299.2,71.7,7.05,5.105
2011-08-08,148.4,304.7,81.2,2.825,4.579
2011-08-09,222.6,273.0,82.9,1.957,2.421
2011-08-10,318.0,237.7,43.54,6.005,1.868
2011-08-11,311.2,260.4,45.68,9.26,2.752
2011-08-12,174.8,303.8,71.8,7.81,3.61
2011-08-13,306.2,274.5,60.33,10.01,2.638
2011-08-14,111.0,329.1,73.2,9.13,3.792
2011-08-15,135.0,313.5,81.8,7.89,2.909
2011-08-16,268.6,266.3,51.06,10.62,2.321
2011-08-17,302.0,276.1,45.13,12.71,3.779
2011-08-18,263.0,305.4,49.37,13.48,4.154
2011-08-19,236.6,311.7,55.49,13.43,3.58
2011-08-20,298.5,286.6,45.47,13.85,4.362
2011-08-21,283.8,288.5,41.87,14.48,5.473
2011-08-22,222.6,301.9,43.15,14.79,4.532
2011-08-23,258.7,298.1,54.17,13.1,2.741
2011-08-24,210.5,298.5,62.25,11.97,3.081
2011-08-25,219.3,289.9,57.49,12.29,4.342
2011-08-26,83.7,314.1,62.01,9.03,9.19
2011-08-27,134.0,273.0,90.4,0.335,2.804
2011-08-28,285.0,248.1,37.2,8.09,2.513
2011-08-29,223.2,260.9,63.48,6.076,2.549
2011-08-30,258.1,252.5,49.53,7.46,2.277
2011-08-31,250.4,280.3,50.87,9.17,3.632
2011-09-01,216.8,306.7,64.66,9.77,3.702
2011-09-02,149.6,299.0,56.41,10.76,3.563
2011-09-03,133.7,311.9,60.55,10.52,3.3
2011-09-04,77.7,337.8,85.9,7.44,2.443
2011-09-05,101.3,301.3,92.3,3.401,2.77
2011-09-06,286.4,245.4,35.66,7.5,2.622
2011-09-07,135.8,312.1,62.53,6.902,4.317
2011-09-08,161.4,307.7,69.57,8.54,3.462
2011-09-09,258.9,288.6,64.49,10.34,3.537
2011-09-10,252.7,264.8,49.94,11.12,3.911
2011-09-11,161.5,294.5,54.35,9.85,4.844
2011-09-12,250.7,276.0,66.85,7.39,3.117
2011-09-13,235.9,256.0,48.54,9.28,2.667
2011-09-14,211.5,275.6,62.33,8.34,2.628
2011-09-15,243.7,243.0,24.9,10.15,3.37
2011-09-16,225.6,280.9,49.55,10.11,2.99
2011-09-17,28.25,326.8,76.0,7.66,4.337
2011-09-18,48.79,301.2,92.5,-0.004,5.043
2011-09-19,86.9,292.1,94.1,-2.405,2.278
2011-09-20,237.9,232.0,70.1,1.87,1.755
2011-09-21,203.8,254.4,40.29,7.87,2.196
2011-09-22,221.8,243.6,43.24,7.21,2.38
2011-09-23,203.9,249.8,49.28,7.18,2.646
2011-09-24,176.9,273.9,61.81,6.722,2.352
2011-09-25,142.3,299.8,82.9,6.124,1.693
2011-09-26,177.1,259.6,69.07,7.1,2.356
2011-09-27,192.0,259.0,57.27,8.18,2.994
2011-09-28,206.3,257.3,50.68,8.51,3.099
2011-09-29,190.5,254.2,62.02,7.81,2.728
2011-09-30,204.2,248.7,41.11,8.6,2.147
2011-10-01,201.5,252.9,40.08,9.19,2.333
2011-10-02,201.4,254.4,32.12,10.53,3.047
2011-10-03,200.6,246.9,28.22,10.24,3.789
2011-10-04,201.3,237.7,27.2,8.79,3.895
2011-10-05,198.3,236.7,27.03,8.82,4.071
2011-10-06,147.1,275.4,49.9,5.771,3.758
2011-10-07,76.7,274.7,49.9,-4.415,3.521
2011-10-08,47.4,287.2,95.3,-5.275,3.968
2011-10-09,166.8,278.9,72.7,-0.491,2.613
2011-10-10,30.03,305.7,83.7,5.178,3.079
2011-10-11,186.0,247.9,39.42,7.81,2.896
2011-10-12,181.2,245.4,36.17,8.13,3.74
2011-10-13,168.2,231.6,64.28,3.621,1.935
2011-10-14,178.7,210.2,37.34,3.316,1.802
2011-10-15,172.9,220.4,30.34,4.569,2.529
2011-10-16,167.9,221.3,26.21,5.22,2.417
2011-10-17,169.6,215.6,32.87,3.021,2.403
2011-10-18,164.6,221.2,34.23,3.357,2.779
2011-10-19,21.51,298.0,82.3,-0.399,4.721
2011-10-20,181.2,224.7,82.3,-6.541,1.458
2011-10-21,165.7,189.8,34.88,-2.852,1.797
2011-10-22,165.3,193.0,25.64,-0.414,2.496
2011-10-23,160.9,199.3,24.0,1.036,2.477
2011-10-24,145.9,239.8,55.59,-0.004,3.148
2011-10-25,49.02,287.4,89.4,-0.733,2.87
2011-10-26,150.9,223.4,63.63,-1.315,2.72
2011-10-27,80.1,257.1,41.86,2.115,2.318
2011-10-28,102.9,256.7,49.64,4.13,2.227
2011-10-29,103.7,259.2,66.05,4.686,2.43
2011-10-30,130.9,241.5,69.88,3.546,2.203
2011-10-31,128.7,236.0,66.34,2.541,1.875
2011-11-01,128.5,246.0,58.74,2.134,2.63
2011-11-02,132.5,249.0,63.75,2.22,3.205
2011-11-03,44.25,285.2,64.37,2.534,7.37
2011-11-04,22.86,314.2,67.57,3.684,7.71
2011-11-05,36.12,301.0,73.6,3.222,6.972
2011-11-06,50.05,294.1,84.8,2.159,4.354
2011-11-07,47.49,295.0,90.2,0.575,1.662
2011-11-08,58.24,258.6,63.57,1.461,7.55
2011-11-09,116.1,232.7,63.07,1.311,2.737
2011-11-10,113.2,219.6,56.3,0.637,2.222
2011-11-11,113.3,213.5,49.5,0.305,2.829
2011-11-12,113.7,202.0,41.6,0.443,2.018
2011-11-13,106.8,199.1,17.29,2.579,1.965
2011-11-14,106.0,197.9,16.52,3.0,2.195
2011-11-15,104.0,193.9,16.81,1.8,2.018
2011-11-16,100.4,201.7,22.99,0.167,2.701
2011-11-17,97.7,197.8,27.85,-1.771,2.273
2011-11-18,96.1,196.9,28.23,-1.632,2.233
2011-11-19,75.4,231.2,40.22,-0.098,2.991
2011-11-20,87.0,230.7,54.74,-0.409,2.966
2011-11-21,50.85,222.6,61.83,-0.514,1.984
2011-11-22,77.7,214.4,56.03,-1.07,2.384
2011-11-23,75.4,208.9,38.32,-0.115,2.126
2011-11-24,75.2,204.6,22.19,1.669,2.63
2011-11-25,72.0,210.9,21.32,1.337,2.533
2011-11-26,66.39,224.6,29.93,1.986,2.402
2011-11-27,63.11,222.8,33.27,3.328,2.598
2011-11-28,56.04,228.1,34.72,2.578,2.345
2011-11-29,50.05,235.8,54.33,0.256,1.941
2011-11-30,44.25,229.8,61.01,-1.098,2.383
2011-12-01,57.04,226.3,36.27,2.0,3.476
2011-12-02,54.6,253.8,61.89,0.013,4.123
2011-12-03,38.83,293.7,95.5,-3.533,4.521
2011-12-04,50.39,301.0,94.7,-1.852,4.494
2011-12-05,42.42,264.0,94.7,-6.963,5.435
2011-12-06,24.96,273.5,94.8,-8.79,5.764
2011-12-07,16.53,289.3,97.8,-5.78,7.84
2011-12-08,47.49,225.4,87.8,-3.727,3.419
2011-12-09,52.19,232.1,68.54,-2.413,4.799
2011-12-10,42.62,217.4,75.9,-4.03,2.348
2011-12-11,49.36,223.1,57.22,-3.849,2.06
2011-12-12,20.5,250.3,82.2,-6.867,4.364
2011-12-13,25.89,277.8,74.3,-2.244,5.652
2011-12-14,15.05,283.0,92.3,-4.388,8.05
2011-12-15,18.88,274.7,93.8,-7.72,7.07
2011-12-16,9.59,288.5,98.3,-5.739,9.57
2011-12-17,27.16,259.1,93.2,-12.29,4.755
2011-12-18,35.83,251.0,92.2,-13.39,2.692
2011-12-19,33.9,202.1,91.0,-14.77,2.521
2011-12-20,23.18,274.1,95.7,-8.64,5.456
2011-12-21,17.14,283.5,96.7,-7.2,1.788
2011-12-22,45.39,291.5,100.4,-2.002,2.167
2011-12-23,34.0,210.9,81.7,-0.576,3.267
2011-12-24,42.29,238.0,91.8,-9.76,3.53
2011-12-25,32.64,198.0,76.4,-6.793,2.054
2011-12-26,35.39,217.8,54.31,0.189,2.23
2011-12-27,32.66,222.7,50.61,1.833,2.276
2011-12-28,36.73,221.1,47.77,0.3,2.51
2011-12-29,28.01,256.5,82.8,-8.6,2.136
2011-12-30,18.0,271.2,94.3,-9.47,7.51
2011-12-31,23.62,299.6,94.3,-2.756,4.325
2012-01-01,40.24,254.3,94.3,-1.332,3.0
2012-01-02,25.29,281.4,92.8,-4.091,4.951
2012-01-03,50.67,234.1,74.7,-4.191,3.926
2012-01-04,54.95,266.4,87.4,-6.765,5.37
2012-01-05,17.19,279.8,89.1,-6.714,10.44
2012-01-06,24.74,250.5,93.1,-12.48,4.567
2012-01-07,32.63,248.4,96.2,-7.96,4.109
2012-01-08,23.41,276.7,96.6,-7.66,4.37
2012-01-09,35.86,196.4,89.2,-7.75,1.906
2012-01-10,53.27,202.3,64.48,-2.175,2.66
2012-01-11,54.48,209.4,46.38,0.024,2.698
2012-01-12,57.96,198.1,31.54,-0.114,3.209
2012-01-13,61.14,186.1,21.45,-2.994,2.523
2012-01-14,65.91,178.3,15.05,-4.886,2.233
2012-01-15,69.89,189.1,30.56,-4.516,1.824
2012-01-16,75.2,180.2,31.82,-6.004,2.362
2012-01-17,78.2,185.6,29.01,-4.552,2.731
2012-01-18,80.2,193.3,23.89,-2.849,3.189
2012-01-19,66.67,283.1,76.4,-2.204,3.547
2012-01-20,20.24,283.4,96.8,-7.17,8.35
2012-01-21,49.4,289.1,97.3,-4.731,4.642
2012-01-22,61.88,244.9,82.2,-3.536,4.053
2012-01-23,54.19,246.4,39.21,-3.169,3.328
2012-01-24,40.84,271.6,91.4,-8.6,3.237
2012-01-25,48.73,264.4,89.1,-4.627,1.566
2012-01-26,109.4,203.5,61.72,-3.584,2.828
2012-01-27,67.11,278.4,84.2,-5.309,2.264
2012-01-28,42.94,276.6,92.1,-9.07,0.872
2012-01-29,33.12,271.2,90.8,-10.34,1.396
2012-01-30,33.12,271.2,90.8,-10.34,1.396
2012-01-31,33.12,271.2,90.8,-10.34,1.396
2012-02-01,33.12,271.2,90.8,-10.34,1.396
2012-02-02,33.12,271.2,90.8,-10.34,1.396
2012-02-03,33.12,271.2,90.8,-10.34,1.396
2012-02-04,33.12,271.2,90.8,-10.34,1.396
2012-02-05,33.12,271.2,90.8,-10.34,1.396
2012-02-06,33.12,271.2,90.8,-10.34,1.396
2012-02-07,33.12,271.2,90.8,-10.34,1.396
2012-02-08,33.12,271.2,90.8,-10.34,1.396
2012-02-09,33.12,271.2,90.8,-10.34,1.396
2012-02-10,33.12,271.2,90.8,-10.34,1.396
2012-02-11,33.12,271.2,90.8,-10.34,1.396
2012-02-12,33.12,271.2,90.8,-10.34,1.396
2012-02-13,33.12,271.2,90.8,-10.34,1.396
2012-02-14,33.12,271.2,90.8,-10.34,1.396
2012-02-15,33.12,271.2,90.8,-10.34,1.396
2012-02-16,33.12,271.2,90.8,-10.34,1.396
2012-02-17,169.4,198.3,43.6,-2.695,2.584
2012-02-18,161.8,199.6,38.22,-4.553,2.143
2012-02-19,79.0,277.5,93.1,-7.68,3.277
2012-02-20,177.5,162.7,54.16,-13.11,1.644
2012-02-21,177.2,179.0,32.39,-6.147,1.992
2012-02-22,180.6,183.3,17.33,-2.4,2.51
2012-02-23,79.5,255.3,45.88,0.77,1.71
2012-02-24,177.5,231.8,34.37,4.8,2.69
2012-02-25,102.9,263.9,62.58,2.518,2.279
2012-02-26,197.1,194.8,55.64,-4.517,2.406
2012-02-27,187.1,188.6,21.33,-4.39,1.935
2012-02-28,163.7,218.8,45.57,-1.443,2.136
2012-02-29,188.6,233.4,33.63,5.854,3.12
2012-03-01,192.2,231.1,39.1,5.042,3.557
2012-03-02,192.0,225.3,50.04,3.055,2.986
2012-03-03,168.3,238.6,64.94,-0.758,2.292
2012-03-04,175.8,248.3,79.5,-3.122,2.042
2012-03-05,96.4,261.3,90.2,-9.99,2.72
2012-03-06,204.5,220.6,82.7,-9.43,1.454
2012-03-07,191.2,214.4,61.39,-5.633,2.823
2012-03-08,146.0,268.3,90.0,-8.74,2.161
2012-03-09,219.6,177.1,62.4,-10.31,2.022
2012-03-10,209.9,204.2,32.68,-2.199,2.138
2012-03-11,202.4,221.6,40.78,1.331,5.091
2012-03-12,159.3,223.9,17.84,5.356,5.884
2012-03-13,225.9,215.8,17.45,5.581,4.059
2012-03-14,227.6,208.6,24.05,2.875,2.662
2012-03-15,231.7,209.1,22.4,3.419,2.908
2012-03-16,235.6,206.9,27.37,2.181,3.178
2012-03-17,152.9,228.5,55.38,-0.747,2.657
2012-03-18,67.6,263.2,81.6,-4.125,3.738
2012-03-19,138.0,276.2,87.1,-7.21,1.675
2012-03-20,245.4,223.7,75.8,-5.641,4.73
2012-03-21,235.0,218.3,57.93,-0.967,2.861
2012-03-22,227.9,216.1,51.98,-0.78,1.603
2012-03-23,245.1,212.4,49.18,-1.109,3.049
2012-03-24,258.3,216.4,56.76,-0.815,2.757
2012-03-25,255.4,211.1,52.72,-1.251,2.458
2012-03-26,257.4,208.8,49.8,-0.411,2.806
2012-03-27,258.1,212.6,44.84,0.718,2.778
2012-03-28,256.9,222.7,46.36,1.868,2.301
2012-03-29,261.0,219.9,52.51,0.803,2.039
2012-03-30,265.2,224.3,59.09,1.232,1.886
2012-03-31,269.2,211.2,34.4,1.878,2.673
2012-04-01,266.3,208.9,37.25,0.218,1.955
2012-04-02,233.1,242.0,67.58,0.26,3.143
2012-04-03,138.2,292.7,86.1,-0.473,2.408
2012-04-04,128.8,309.0,94.5,-0.948,1.322
2012-04-05,174.4,295.6,93.7,-1.454,1.442
2012-04-06,219.9,264.1,85.7,-1.88,2.493
2012-04-07,150.2,291.0,94.8,-3.059,3.484
2012-04-08,209.1,249.6,84.1,-7.34,2.67
2012-04-09,234.2,257.6,53.43,-3.78,2.167
2012-04-10,177.9,267.2,59.65,-0.405,3.629
2012-04-11,234.2,271.0,87.2,-5.58,3.125
2012-04-12,176.9,280.8,85.0,-3.88,4.558
2012-04-13,230.9,285.6,95.2,-3.605,1.578
2012-04-14,179.6,304.0,95.8,-4.133,0.793
2012-04-15,166.4,301.2,94.1,-4.441,0.483
2012-04-16,160.0,292.3,96.6,-5.425,1.265
2012-04-17,276.8,261.6,85.7,-7.24,1.908
2012-04-18,213.5,262.4,84.5,-5.438,3.832
2012-04-19,187.3,279.0,87.4,-5.45,3.925
2012-04-20,243.1,263.0,85.2,-5.862,3.628
2012-04-21,217.3,272.6,83.5,-4.53,6.023
2012-04-22,303.6,248.5,84.9,-6.177,3.309
2012-04-23,235.4,267.3,86.8,-5.039,4.355
2012-04-24,145.9,271.6,91.9,-6.579,4.844
2012-04-25,176.3,262.7,70.3,-1.16,3.961
2012-04-26,255.6,257.3,42.82,5.066,4.835
2012-04-27,202.3,276.6,33.36,8.64,7.19
2012-04-28,181.3,283.9,30.35,8.01,21.62
2012-04-29,206.7,301.2,60.28,3.402,11.95
2012-04-30,259.0,278.2,71.6,1.112,4.964
2012-05-01,236.2,304.1,94.8,0.086,0.995
2012-05-02,158.1,291.8,88.0,-0.729,1.104
2012-05-03,283.8,245.4,69.35,0.698,2.145
2012-05-04,293.8,262.0,66.35,1.416,2.791
2012-05-05,238.2,291.6,90.2,-0.798,3.888
2012-05-06,242.2,285.1,88.5,-1.561,3.672
2012-05-07,288.6,254.0,78.7,-0.909,2.094
2012-05-08,190.8,284.8,74.9,1.258,3.386
2012-05-09,245.3,303.9,83.5,4.12,3.176
2012-05-10,325.6,254.8,50.07,7.72,2.667
2012-05-11,328.8,267.8,42.35,9.82,2.962
2012-05-12,114.7,331.6,83.3,6.527,3.523
2012-05-13,287.9,243.8,83.3,-1.852,1.749
2012-05-14,353.0,212.0,83.3,-0.751,2.048
2012-05-15,211.5,255.0,77.5,-2.962,4.549
2012-05-16,253.7,247.9,80.4,-6.353,2.795
2012-05-17,294.8,253.8,35.52,2.523,2.94
2012-05-18,164.1,309.5,83.1,3.538,3.269
2012-05-19,259.5,287.6,68.88,4.427,4.547
2012-05-20,161.1,284.1,60.48,3.561,8.18
2012-05-21,154.8,316.3,95.5,0.219,1.194
2012-05-22,259.8,300.2,97.2,-3.329,1.483
2012-05-23,265.1,283.8,97.2,2.136,1.887
2012-05-24,327.8,262.4,63.93,7.22,2.499
2012-05-25,257.1,273.2,68.14,7.33,2.524
2012-05-26,246.7,284.8,73.3,6.253,2.125
2012-05-27,299.3,286.3,74.6,5.018,2.646
2012-05-28,327.3,270.8,71.3,4.195,1.9
2012-05-29,353.7,256.5,62.95,5.278,2.315
2012-05-30,323.9,272.0,63.32,6.121,2.487
2012-05-31,209.3,309.6,78.1,5.437,2.226
2012-06-01,281.4,287.3,65.41,7.48,1.865
2012-06-02,359.2,273.1,43.59,9.55,2.82
2012-06-03,102.0,329.8,85.2,5.905,4.843
2012-06-04,158.7,309.4,96.9,0.045,3.467
2012-06-05,317.6,265.6,72.9,3.778,2.274
2012-06-06,53.29,317.6,70.5,5.948,5.751
2012-06-07,222.7,319.2,62.1,9.66,5.803
2012-06-08,86.6,330.3,91.3,4.595,4.905
2012-06-09,274.2,287.6,90.8,2.637,2.641
2012-06-10,205.3,300.8,89.6,1.509,3.37
2012-06-11,200.3,308.0,90.3,1.173,3.801
2012-06-12,179.7,306.4,95.6,-0.663,3.776
2012-06-13,219.8,295.3,94.3,-0.65,3.741
2012-06-14,380.5,237.4,50.2,4.004,2.463
2012-06-15,331.0,270.9,51.6,9.43,3.25
2012-06-16,357.7,281.0,48.67,10.74,4.185
2012-06-17,324.2,289.1,56.74,10.83,3.087
2012-06-18,259.3,304.8,55.03,11.07,4.012
2012-06-19,159.5,322.9,62.54,10.46,2.973
2012-06-20,146.6,323.5,81.0,8.63,3.625
2012-06-21,237.8,315.2,77.6,8.75,3.538
2012-06-22,321.5,281.5,79.8,6.616,2.436
2012-06-23,346.7,253.0,50.74,7.89,2.24
2012-06-24,323.3,281.8,43.96,8.98,3.954
2012-06-25,113.7,338.8,87.7,6.918,4.34
2012-06-26,94.1,341.4,89.9,7.66,3.468
2012-06-27,308.3,274.3,60.74,10.49,3.192
2012-06-28,318.3,287.4,50.24,12.92,3.281
2012-06-29,339.8,292.2,48.12,14.27,3.774
2012-06-30,268.7,299.7,43.0,14.96,4.642
2012-07-01,61.57,336.4,80.6,9.21,3.873
2012-07-02,89.4,326.4,88.1,6.251,2.58
2012-07-03,254.2,289.9,81.9,7.35,1.77
2012-07-04,244.4,294.9,65.81,8.93,2.658
2012-07-05,152.0,314.7,75.0,7.86,2.834
2012-07-06,58.54,336.9,94.2,5.371,2.441
2012-07-07,362.2,273.5,63.13,8.05,3.346
2012-07-08,137.5,324.7,81.2,8.21,4.608
2012-07-09,301.4,285.2,65.18,8.53,3.485
2012-07-10,247.6,290.0,64.11,8.77,4.057
2012-07-11,248.8,294.9,67.67,7.55,4.941
2012-07-12,273.0,278.7,80.5,5.505,3.109
2012-07-13,109.5,327.8,76.6,6.596,6.128
2012-07-14,231.6,310.9,79.7,5.12,5.498
2012-07-15,204.6,305.1,95.0,0.933,3.88
2012-07-16,320.7,240.5,76.4,2.954,1.893
2012-07-17,319.9,274.1,65.86,8.04,2.769
2012-07-18,342.6,268.2,37.89,11.47,3.513
2012-07-19,133.0,316.3,62.28,10.88,5.804
2012-07-20,204.8,315.3,76.9,8.22,4.744
2012-07-21,137.0,314.6,97.0,3.408,2.839
2012-07-22,331.8,246.3,72.6,3.603,2.503
2012-07-23,338.1,257.0,56.72,6.594,2.484
2012-07-24,265.2,304.7,60.52,10.32,3.015
2012-07-25,304.7,293.6,63.66,11.19,2.558
2012-07-26,346.0,287.7,50.12,12.4,3.308
2012-07-27,254.6,310.5,50.24,13.57,4.451
2012-07-28,106.2,338.9,76.8,9.26,4.168
2012-07-29,165.7,308.3,77.2,7.16,3.961
2012-07-30,276.0,269.9,63.51,7.34,3.105
2012-07-31,322.7,266.4,59.26,9.76,3.436
2012-08-01,302.6,288.1,45.97,11.91,3.663
2012-08-02,298.8,309.5,64.32,11.23,3.539
2012-08-03,243.8,293.7,78.1,9.17,2.772
2012-08-04,163.3,304.5,62.27,10.28,3.453
2012-08-05,125.5,329.3,75.0,8.67,4.051
2012-08-06,62.53,319.6,86.5,6.041,4.081
2012-08-07,309.0,257.0,67.01,6.793,1.943
2012-08-08,318.4,253.5,37.59,10.38,2.824
2012-08-09,279.0,269.2,49.89,10.0,2.744
2012-08-10,320.1,262.6,53.1,9.6,3.112
2012-08-11,315.3,257.3,41.08,10.32,3.304
2012-08-12,212.8,278.3,55.06,9.96,2.998
2012-08-13,210.4,293.8,71.3,8.53,2.692
2012-08-14,257.0,271.9,62.01,9.8,2.821
2012-08-15,250.6,302.9,54.54,12.13,3.637
2012-08-16,249.5,303.2,75.4,9.46,2.613
2012-08-17,300.8,276.0,32.59,13.19,4.325
2012-08-18,300.6,282.1,32.12,15.16,5.288
2012-08-19,293.9,297.5,30.42,17.07,4.979
2012-08-20,268.5,305.1,53.96,14.42,5.52
2012-08-21,280.6,306.0,48.07,14.58,4.37
2012-08-22,227.1,317.2,54.47,14.4,3.504
2012-08-23,170.0,316.1,55.36,13.74,3.582
2012-08-24,108.7,336.2,60.77,12.56,5.358
2012-08-25,103.8,332.4,75.1,8.88,4.872
2012-08-26,291.1,265.1,79.8,3.503,3.613
2012-08-27,284.4,257.5,32.94,9.65,3.422
2012-08-28,131.8,289.9,57.19,9.07,3.063
2012-08-29,143.5,317.9,56.82,10.58,3.099
2012-08-30,48.86,331.4,87.0,5.569,2.872
2012-08-31,59.62,300.0,95.0,-0.894,3.191
2012-09-01,141.3,305.0,98.6,-0.568,1.449
2012-09-02,253.9,273.2,79.0,4.376,2.506
2012-09-03,178.1,290.5,66.31,7.68,2.657
2012-09-04,188.3,298.4,76.4,7.91,1.596
2012-09-05,208.6,282.4,76.7,7.49,1.896
2012-09-06,253.4,254.8,66.54,7.76,2.622
2012-09-07,226.0,258.9,54.19,9.34,2.556
2012-09-08,234.2,276.4,55.33,9.67,3.074
2012-09-09,185.8,301.2,76.6,8.64,2.511
2012-09-10,182.7,284.2,69.03,8.3,2.421
2012-09-11,172.2,307.9,77.7,7.71,2.942
2012-09-12,43.8,310.9,94.4,0.321,3.563
2012-09-13,260.4,263.0,86.8,-1.871,2.121
2012-09-14,245.8,233.7,51.92,3.564,1.604
2012-09-15,241.8,246.5,51.1,7.17,2.116
2012-09-16,239.3,251.2,52.12,8.13,2.221
2012-09-17,216.8,262.0,46.06,8.3,2.975
2012-09-18,118.4,298.4,56.75,7.35,2.844
2012-09-19,62.37,288.0,86.1,1.153,3.017
2012-09-20,230.2,222.5,21.77,4.951,2.795
2012-09-21,177.5,277.3,44.95,7.59,4.471
2012-09-22,81.1,311.4,79.1,7.16,3.661
2012-09-23,176.8,268.0,58.78,8.65,2.809
2012-09-24,40.37,291.4,78.7,3.909,5.14
2012-09-25,133.7,262.1,51.75,5.487,4.159
2012-09-26,38.53,308.3,67.8,4.342,4.399
2012-09-27,117.2,251.1,86.6,-0.186,3.265
2012-09-28,206.1,249.4,36.56,5.333,2.74
2012-09-29,42.75,324.0,87.1,5.789,2.458
2012-09-30,67.36,304.0,93.0,3.725,1.519
2012-10-01,169.3,261.4,78.4,3.994,2.302
2012-10-02,179.7,237.7,66.22,3.416,2.26
2012-10-03,176.8,264.7,66.61,3.716,3.97
2012-10-04,36.71,298.5,75.3,3.715,5.037
2012-10-05,194.4,241.5,52.71,6.274,2.929
2012-10-06,137.5,268.2,56.46,6.192,3.851
2012-10-07,36.49,310.7,94.8,4.065,3.443
2012-10-08,87.2,296.6,59.89,5.305,3.071
2012-10-09,52.7,323.5,92.8,4.193,3.439
2012-10-10,57.03,305.1,93.1,2.887,2.736
2012-10-11,121.8,277.5,78.4,3.775,2.235
2012-10-12,49.61,275.2,78.5,1.077,3.927
2012-10-13,149.7,209.5,39.89,0.801,4.229
2012-10-14,80.1,274.5,39.89,-0.303,3.613
2012-10-15,113.4,255.0,39.89,-4.745,3.064
2012-10-16,154.9,251.8,57.68,0.196,3.946
2012-10-17,151.8,258.4,54.38,5.921,3.757
2012-10-18,144.8,270.5,38.27,8.61,3.743
2012-10-19,122.8,265.9,26.98,9.23,3.409
2012-10-20,115.7,267.5,34.48,8.85,2.361
2012-10-21,86.8,288.6,48.05,10.79,4.273
2012-10-22,121.9,281.0,55.61,9.62,2.619
2012-10-23,149.3,253.2,48.54,8.74,3.112
2012-10-24,149.2,240.4,40.37,6.871,3.196
2012-10-25,128.2,242.3,48.42,5.122,2.234
2012-10-26,57.45,291.0,85.3,2.552,1.635
2012-10-27,56.86,290.0,97.6,-4.542,2.641
2012-10-28,77.8,255.0,92.2,-12.26,1.912
2012-10-29,168.4,218.2,59.22,-8.04,1.616
2012-10-30,141.5,208.9,55.06,-2.266,2.935
2012-10-31,63.79,252.4,55.06,-4.108,2.466
2012-11-01,90.2,262.3,55.06,-2.733,5.557
2012-11-02,41.29,278.8,55.06,-3.419,5.843
2012-11-03,115.1,271.3,55.06,1.092,4.127
2012-11-04,48.74,299.0,55.06,2.042,4.816
2012-11-05,51.02,292.8,55.06,-5.033,4.084
2012-11-06,68.29,250.3,55.06,-6.705,3.145
2012-11-07,111.5,232.1,50.11,-2.41,1.857
2012-11-08,87.8,267.4,50.11,2.629,4.299
2012-11-09,100.0,282.2,50.11,3.61,2.954
2012-11-10,33.65,309.5,50.11,0.455,2.266
2012-11-11,31.82,292.5,50.11,-1.794,1.316
2012-11-12,115.7,201.4,50.11,-2.023,2.85
2012-11-13,112.9,201.4,17.46,2.216,3.263
2012-11-14,108.7,213.5,34.9,2.578,2.914
2012-11-15,105.4,215.5,22.47,3.876,2.475
2012-11-16,104.2,216.9,23.36,4.566,3.323
2012-11-17,96.4,207.6,38.73,0.377,2.99
2012-11-18,85.6,211.5,49.5,-2.115,2.715
2012-11-19,93.4,201.0,31.72,-1.659,1.917
2012-11-20,90.5,211.6,30.53,1.342,2.842
